_id,lat_x,long_x,id,nombre_x,codigo_x,redesid_x,_id_x,lat_y,long_y,id_x,nombre_y,codigo_y,redesid_y,_id_y,city,date,estacionesid,fecha,hora,id_y,parametro,estado,validoorig,valororig,pronostico
5cccf5bee2705c19328205b1,20.61444444,-103.3433333,106,Miravalle,MIR,63,5cccf5bee2705c19328205b1,20.61444444,-103.3433333,106,Miravalle,MIR,63,5ccceae3e2705c193237258a,Guadalajara,2018-01-30T00:00:00.000Z,106,1/30/18,0,106NO218013000,NO2,Jalisco,1,0.013473,0.0166701
5cccf5bee2705c19328205b2,20.70053861,-103.2966167,107,Oblatos,OBL,63,5cccf5bee2705c19328205b2,20.70053861,-103.2966167,107,Oblatos,OBL,63,5ccceaeae2705c193237eecb,Guadalajara,2018-01-30T00:00:00.000Z,107,1/30/18,0,107NO218013000,NO2,Jalisco,1,0.0050826,0.0170649
5cccf5bee2705c19328205b3,20.52914944,-103.3771794,108,Santa Fe,SFE,63,5cccf5bee2705c19328205b3,20.52914944,-103.3771794,108,Santa Fe,SFE,63,5ccceaefe2705c19323896a8,Guadalajara,2018-01-30T00:00:00.000Z,108,1/30/18,0,108NO218013000,NO2,Jalisco,1,0.00483,0.0093984
5cccf5bee2705c19328205b4,20.64096667,-103.3125919,109,Tlaquepaque,TLA,63,5cccf5bee2705c19328205b4,20.64096667,-103.3125919,109,Tlaquepaque,TLA,63,5ccceaf6e2705c1932395d61,Guadalajara,2018-01-30T00:00:00.000Z,109,1/30/18,0,109NO218013000,NO2,Jalisco,1,0.0060492,0.0073587
5cccf5bee2705c19328205b5,20.68019306,-103.3985514,110,Vallarta,VAL,63,5cccf5bee2705c19328205b5,20.68019306,-103.3985514,110,Vallarta,VAL,63,5ccceafbe2705c19323a1311,Guadalajara,2018-01-30T00:00:00.000Z,110,1/30/18,0,110NO218013000,NO2,Jalisco,1,0.0033773,0.004834775
5cccf5bee2705c19328205bb,19.26030556,-99.64572222,123,Ceboruco,CB,65,5cccf5bee2705c19328205bb,19.26030556,-99.64572222,123,Ceboruco,CB,65,5ccceb01e2705c19323ad5b2,Toluca,2018-01-30T00:00:00.000Z,123,1/30/18,0,123NO218013000,NO2,Mexico,1,0.024,0.009564125
5cccf5bee2705c19328205bc,19.27808333,-99.65641667,124,Toluca Centro,CE,65,5cccf5bee2705c19328205bc,19.27808333,-99.65641667,124,Toluca Centro,CE,65,5ccceb07e2705c19323b8dae,Toluca,2018-01-30T00:00:00.000Z,124,1/30/18,0,124NO218013000,NO2,Mexico,1,0.023,0.014106625
5cccf5bee2705c19328205bd,19.27019444,-99.59519444,125,Metepec,MT,65,5cccf5bee2705c19328205bd,19.27019444,-99.59519444,125,Metepec,MT,65,5ccceb0ee2705c19323c768a,Toluca,2018-01-30T00:00:00.000Z,125,1/30/18,0,125NO218013000,NO2,Mexico,1,0.023,0.018344325
5cccf5bee2705c19328205be,19.28344444,-99.68348889,126,Oxtotitlan,OX,65,5cccf5bee2705c19328205be,19.28344444,-99.68348889,126,Oxtotitlan,OX,65,5ccceb15e2705c19323d6425,Toluca,2018-01-30T00:00:00.000Z,126,1/30/18,0,126NO218013000,NO2,Mexico,1,0.011,0.02025
5cccf5bee2705c19328205c0,19.28041667,-99.54166667,128,San Mateo Atenco,SM,65,5cccf5bee2705c19328205c0,19.28041667,-99.54166667,128,San Mateo Atenco,SM,65,5ccceb23e2705c19323f076a,Toluca,2018-01-30T00:00:00.000Z,128,1/30/18,0,128NO218013000,NO2,Mexico,1,0.014,0.01775
5cccf5bee2705c19328205c1,19.69046111,-101.2047889,129,Universidad Michoacana de San Nicolas Hidalgo,ECU,66,5cccf5bee2705c19328205c1,19.69046111,-101.2047889,129,Universidad Michoacana de San Nicolas Hidalgo,ECU,66,5ccceb28e2705c19323fbe6c,Morelia,2018-01-30T00:00:00.000Z,129,1/30/18,0,129NO218013000,NO2,Michoacan,1,0.0052,0.0133
5cccf5bee2705c19328205ca,25.75694444,-100.3658333,140,San Bernabe,NO,72,5cccf5bee2705c19328205ca,25.75694444,-100.3658333,140,San Bernabe,NO,72,5ccceb4ae2705c1932439c4b,Monterrey,2018-01-30T00:00:00.000Z,140,1/30/18,0,140NO218013000,NO2,Nuevo Leon,1,0.0086,0.0097
5cccf5bee2705c19328205cb,25.67583333,-100.3383333,141,Obispado,CE,72,5cccf5bee2705c19328205cb,25.67583333,-100.3383333,141,Obispado,CE,72,5ccceb50e2705c1932443f55,Monterrey,2018-01-30T00:00:00.000Z,141,1/30/18,0,141NO218013000,NO2,Nuevo Leon,1,0.0038,0.0079
5cccf5bee2705c19328205cf,25.78333333,-100.5858333,145,Garcia,NO2,72,5cccf5bee2705c19328205cf,25.78333333,-100.5858333,145,Garcia,NO2,72,5ccceb65e2705c1932469e5a,Monterrey,2018-01-30T00:00:00.000Z,145,1/30/18,0,145NO218013000,NO2,Nuevo Leon,1,0.0098,0.00685
5cccf5bee2705c19328205d3,16.69934028,-96.866455,160,CEDART,CED,73,5cccf5bee2705c19328205d3,16.69934028,-96.866455,160,CEDART,CED,73,5ccceb78e2705c193248b100,Oaxaca,2018-01-30T00:00:00.000Z,160,1/30/18,0,160NO218013000,NO2,Oaxaca,1,0.0512,0.01835
5cccf5bee2705c19328205dd,22.15125,-100.9961111,171,Industriales Potosinos Asociados,IPAC,79,5cccf5bee2705c19328205dd,22.15125,-100.9961111,171,Industriales Potosinos Asociados,IPAC,79,5ccceb8ee2705c19324b36be,San Luis Potosi Estatal,2018-01-30T00:00:00.000Z,171,1/30/18,0,171NO218013000,NO2,San Luis Potosi,1,0.01694,0.020435
